instance,actual_cpu,pred_low,pred_mid,pred_high,action,risk,monthly_savings
instance-e9284c6e-ea9a-48da-88dd-ab7f405b8204,3.108333333333333,2.9649827,6.0879407,9.686939,downsize,safe,0.0
instance-e9295311-d063-4da1-a98c-62e203e41437,7.5299999999999985,6.0910077,7.546481,9.944227,downsize,safe,0.0
instance-e92a02c0-b8d8-4d57-8179-2a8957d72413,1.3499999999999999,1.7804415,2.2173932,2.52588,terminate,moderate,0.0
instance-e92a840c-62ee-4067-8ee8-4fd2056159ab,2.1,1.9393759,3.8412998,2.6283982,terminate,moderate,0.0
instance-e92c0251-5ba5-4948-93ae-d87a5950f3cb,7.041666666666667,5.262712,7.654745,9.800649,downsize,safe,0.0
instance-e92c1538-44e9-40c6-a507-07b652e7498a,3.436666666666667,1.990762,3.4947379,4.5074606,terminate,risky,0.0
instance-e92c17a7-2234-44d4-92f1-2ef37e2af8bd,2.9516666666666667,2.7470312,3.021381,3.2419412,terminate,moderate,0.0
instance-e92c5550-6d35-4f3a-bcf2-f51ca2515b13,3.1283333333333334,2.935434,2.9384875,3.4290104,terminate,moderate,0.13858743661244716
instance-e92cc3bd-1813-4264-83ae-9f13629328ea,9.643333333333333,7.3299484,9.042752,10.55097,downsize,safe,0.4384241792043045
instance-e92d48c2-fff2-4022-b7af-ed0f62c205ac,5.495,1.7717302,10.732521,16.650066,downsize,moderate,0.0
instance-e92d4a30-49dd-4e12-b904-42fe90ed0498,2.3033333333333332,2.0722942,2.2955892,2.5928574,terminate,moderate,0.00565321105321241
instance-e92dcf95-2b6e-420c-bfc3-48d9e9f06ed2,16.381666666666668,11.344077,15.349169,17.950747,downsize,risky,0.7537234591166185
instance-e92e4559-d0ab-4aca-9846-4922d46300ad,3.921666666666667,1.9701144,3.8543208,4.8886127,terminate,risky,0.04916250855127984
instance-e932bb3f-d3c2-4fe9-a316-8409448e99c7,3.233333333333333,2.771474,3.4844654,4.1574574,terminate,risky,0.0
instance-e932f04e-1c09-44e3-baec-170a2f2ac09c,9.396666666666667,5.172818,8.5910635,9.894524,downsize,safe,0.5880903120676675
instance-e932f861-6e48-4e79-b697-9b2ffda7ea71,71.21166666666666,36.712746,60.829174,82.65471,keep,n/a,7.579219616190587
instance-e9334e5e-c980-4b93-b1f2-b113c4937bf2,13.671666666666667,12.18689,13.416589,15.099399,downsize,moderate,0.1862068548838299
instance-e934ab02-ecea-483b-8b70-3eb7463f6d4a,2.028333333333333,0.76304984,2.25247,2.9725316,terminate,moderate,0.0
instance-e934f01f-a3e0-4771-b4c0-245fa65c53d9,2.9766666666666666,2.8691368,3.1743038,3.9937935,terminate,moderate,0.0
instance-e934f653-fd0a-4494-81a6-4f00895a1866,2.9600000000000004,2.9062433,3.0988846,3.2905655,terminate,moderate,0.0
instance-e93503c7-3a0e-42b8-aeeb-3005b68e627a,1.93,1.9852921,9.506901,16.877077,downsize,moderate,0.0
instance-e9350843-8769-49d6-a732-de07d054d829,2.045,1.916071,2.2955892,2.542097,terminate,moderate,0.0
instance-e9352f79-763a-4744-88d4-5cc2fcdda156,3.6233333333333335,3.100176,3.3133109,3.8755906,terminate,moderate,0.22631640437444064
instance-e9377140-dcc6-4ff8-912a-af154bac4d83,87.09333333333332,35.684757,67.60378,82.11198,keep,n/a,14.22737199605305
instance-e938345b-2aa6-4c93-b9c2-f4872fe5b513,7.253333333333333,6.2557983,11.993173,18.36903,downsize,risky,0.0
instance-e93992d6-a5b5-43d9-935e-d0483b3bda4f,6.528333333333333,5.8440347,6.6408563,8.410141,downsize,safe,0.0
instance-e939cea5-1efa-4bc0-892b-cdae238efe12,1.5250000000000001,1.4517154,2.247285,1.8640673,terminate,safe,0.0
instance-e939f80e-109f-4327-b333-30058c52af8a,2.4966666666666666,2.241848,2.755818,3.443688,terminate,moderate,0.0
instance-e93a324d-cd59-46d5-b70e-44cf2fe834d6,15.431666666666665,9.041155,14.77259,17.285051,downsize,risky,0.4811261976877835
instance-e93a4ede-3fc9-4296-b194-81cfde219742,1.5,1.4303256,2.247285,1.8062955,terminate,safe,0.0
instance-e93ab1a1-bbcb-4205-8329-2fc5c9ee0587,13.316666666666668,7.9955306,12.877357,15.560436,downsize,moderate,0.3206964003245047
instance-e93b0878-f927-451e-87cd-e473f6ac3075,17.82166666666667,14.512288,15.446065,18.584799,downsize,risky,1.734189253870648
instance-e93b3944-cc9a-4ce3-9897-33e9c53c528b,1.4266666666666665,1.2276486,1.9374526,2.0273879,terminate,moderate,0.0
instance-e93b75fa-94d7-4adb-968c-dba018350ab4,4.3566666666666665,2.718077,5.296007,8.034377,downsize,safe,0.0
instance-e93bf1ea-f446-4f90-bb63-26d07f394034,2.865,2.716557,3.0988846,3.3605664,terminate,moderate,0.0
instance-e93c3ba3-8eec-4a96-8ba7-f13d13af1314,7.2875,7.729581,13.679092,17.622448,downsize,risky,0.0
instance-e93cc4c9-f393-4aa7-a83d-375c8dce801f,16.646666666666665,12.523273,15.4267435,17.859947,downsize,risky,0.89054390627543
instance-e93dea5b-eefe-41c2-b53d-b2e8dcd78451,4.88,1.259108,6.497779,11.461484,downsize,safe,0.0
instance-e93e8f61-d2db-41de-8ef2-222060ce25d7,47.13666666666668,39.195156,59.083824,79.5189,keep,n/a,0.0
instance-e93e94fb-9fdf-4ae9-a4ca-8389d5b5e0da,2.526666666666667,2.1792037,2.5351875,2.895625,terminate,moderate,0.0
instance-e93eae6b-1a80-4f3a-9347-9e96d1f1c8cc,4.328333333333333,4.132257,4.625701,4.879828,terminate,risky,0.0
instance-e94103fc-b23e-46bd-acf0-55cd63857c28,8.123333333333333,2.2455792,5.0103025,8.624987,downsize,safe,2.272512476476033
instance-e9428918-d96c-4807-862b-a939545279a4,2.7716666666666665,1.2532341,3.3652966,3.6446075,terminate,moderate,0.0
instance-e9434a45-56b9-43d9-8f6f-2cdeb4401f8f,8.193333333333333,4.8733253,6.8198457,9.543382,downsize,safe,1.0026459895451865
instance-e949ea39-6aac-4ffc-89cf-dee8a9018986,11.808333333333332,8.138396,12.888281,16.406012,downsize,moderate,0.0
instance-e94eab56-3137-48ae-b673-8fc9ab71b24f,7.044999999999999,5.791897,7.098495,8.850053,downsize,safe,0.0
instance-e94f89f5-c55b-4f1c-8f0e-fcc4385663aa,15.833333333333334,8.22499,14.720783,17.581266,downsize,risky,0.8121615727742517
instance-e95256fc-a2a4-4e5c-9f13-32b840f46f6e,2.08,3.0784836,3.160388,3.7994547,terminate,moderate,0.0
instance-e95326f8-578d-4cae-8b18-601d357149ac,9.581666666666665,7.2665234,9.736864,12.506337,downsize,moderate,0.0
instance-e953b982-d627-4c77-bbd7-0234d25f70c9,2.6766666666666663,1.6893244,3.1565197,4.204742,terminate,risky,0.0
instance-e9579035-bacc-4ddd-975d-dc0bed696ac9,11.395000000000001,4.2400966,8.231362,12.995245,downsize,moderate,2.3094554897308357
instance-e95e8f65-376e-492d-a5a3-321d4c8a649e,8.856666666666667,6.9899387,14.337049,36.51173,review,n/a,0.0
instance-e95fa31e-7759-4cc5-a10d-bf4f6848767f,14.328333333333333,11.605768,13.575227,15.849979,downsize,moderate,0.549767781194051
instance-e960dbe4-54b2-4944-954f-9542ba120f15,2.49,2.0593307,8.187391,17.1299,downsize,risky,0.0
instance-e961015c-976c-4cb8-adce-802c161df644,9.448333333333334,7.4456215,9.1403,10.329289,downsize,safe,0.22486448148091695
instance-e96126fd-f063-4e1c-af89-3d8deb484f1a,2.845,2.5090373,2.6947863,3.2531273,terminate,moderate,0.10965599355697646
instance-e96127d2-6b1b-4913-a075-683df68abd45,13.821666666666667,10.473396,13.554523,15.710187,downsize,moderate,0.19501453501383506
instance-e9623f83-400b-4137-b94f-5b2517beba95,9.08,5.032711,7.817837,10.374722,downsize,safe,0.9213788160324097
instance-e963d83a-cc0f-4045-b556-fe2d7ad15b1d,17.023333333333333,11.317589,16.14215,19.470392,downsize,risky,0.6432631917317709
instance-e9662378-4e5c-46d5-8749-4cb396570932,3.5816666666666666,3.3857305,3.4844654,4.1261563,terminate,risky,0.07095695339838656
instance-e967c497-1a84-4ac0-8104-b5adb96d5462,5.531666666666666,5.1825447,6.0058713,6.773735,downsize,safe,0.0
instance-e96942ba-dc6b-4dcf-8205-b7836afbde67,1.8566666666666667,1.73209,2.2173932,2.0422854,terminate,moderate,0.0
instance-e96a48a8-56fd-4ec8-9016-dc8eede731d8,8.62,4.49135,8.090107,10.664202,downsize,safe,0.3868219161987299
instance-e96c2b79-5881-47b7-998a-341733df7fe9,8.918333333333333,5.1154394,11.945679,25.555714,review,n/a,0.0
instance-e96c6e4a-1175-4cbb-94dc-4ec46c4f363c,4.903333333333333,4.3099456,5.086293,5.581689,downsize,safe,0.0
instance-e96eb07b-8936-4d03-a664-b84df1fb7c00,3.0216666666666665,1.4563506,3.4970865,5.0822268,downsize,safe,0.0
instance-e970c2ac-86fa-476e-9481-4c91aa5de2b0,14.268333333333336,10.019107,13.493719,15.505392,downsize,moderate,0.5654683896382671
instance-e9711c55-5b6d-4e8f-b9f3-419ceeacbc94,13.816666666666668,4.6932235,11.913116,16.33918,downsize,moderate,1.3895916544596365
instance-e9718282-126d-4288-b7d7-718bf02e54da,2.736666666666667,1.2362864,2.4002078,3.1052918,terminate,moderate,0.24561500336329153
instance-e9719f0c-7236-480b-a43d-ba4bd6a301b5,9.801666666666668,5.834504,8.487913,10.825275,downsize,safe,0.9590400805155445
instance-e9724ae1-265d-420c-8887-e285c9d34e57,17.036666666666665,14.831904,15.72479,18.830194,downsize,risky,0.9576702444712311
instance-e972f1f1-8ffe-4b6b-aeea-4d8b8d6d8dad,2.938333333333333,2.1493216,2.7155063,3.6865377,terminate,moderate,0.16266372321446715
instance-e97369fe-48df-4d7d-bca7-7dec566b0b44,3.1033333333333335,2.8399327,3.021381,3.3794818,terminate,moderate,0.05982527535756441
instance-e974462f-1674-4381-a9bd-61877edb7f8e,0.96,2.1835692,2.4408004,2.8342412,terminate,moderate,0.0
instance-e9756727-ff4e-4971-827b-767360956cea,15.601666666666667,9.494292,14.315659,16.670305,downsize,moderate,0.9387859110514323
instance-e978ef81-10bd-40c3-a9f8-7968e7114341,43.34166666666667,36.016224,36.84635,53.335045,review,n/a,4.741579981486003
instance-e979bbc5-405a-4498-ba2e-264e9df03312,4.825,2.1898305,5.035351,6.8231425,downsize,safe,0.0
instance-e97a2681-02ce-4852-8b3f-2ae28fe36693,8.590000000000002,5.24412,7.665857,9.161622,downsize,safe,0.6746245080947888
instance-e97a3082-56c5-4c87-bfd7-6b12fa1aba55,11.818333333333333,7.8590007,10.244826,14.855705,downsize,moderate,1.1486601220448813
instance-e97ac715-888a-45c5-998b-91babfe4d7af,3.53,3.058821,3.3315425,3.9421077,terminate,moderate,0.14487398090362535
instance-e97b156b-817b-414e-9636-e27125acef5d,3.9966666666666666,2.2180436,2.7963848,3.4453616,terminate,moderate,0.8762057543436685
instance-e97f4199-6531-4b05-ae4c-0672f0738161,7.408333333333332,5.407342,7.9671545,11.391001,downsize,safe,0.0
instance-e981bd10-9242-441d-9614-98a4c1790dab,6.001666666666666,5.917878,9.072637,15.421285,downsize,moderate,0.0
instance-e98443bf-4fcd-4ca7-9cc5-fc5947b9e846,2.37,1.836606,3.2658508,3.8532982,terminate,moderate,0.0
instance-e98518c1-eb35-48c5-b092-dfef96ba8007,2.9333333333333336,2.456657,3.0341263,3.8316092,terminate,moderate,0.0
instance-e9880683-1760-4ab5-bbf8-1a481350a772,1.3033333333333335,1.1717578,1.9374526,1.713773,terminate,safe,0.0
instance-e98809b1-0fb1-43fe-92a5-c1a50c7f8799,8.553333333333333,6.743694,8.789067,10.656543,downsize,safe,0.0
instance-e98bddd6-e1fc-48f8-9d40-cb2a52759b32,7.24,7.078719,8.710413,10.704697,downsize,safe,0.0
instance-e98c8eee-2067-4dbe-a23a-0528c13ee228,6.196666666666666,4.86444,6.649498,8.679232,downsize,safe,0.0
instance-e98cb53a-f24d-4f43-b186-a37b04b4933e,9.19,6.147605,8.66218,10.317065,downsize,safe,0.3853086387634274
instance-e98cccc4-3a27-4321-851d-f5c2daa29831,4.251666666666667,0.35855848,2.5730944,4.2906966,terminate,risky,1.2253577780405682
instance-e98cdb58-fca4-40c8-8a1f-396913147aa2,16.53833333333333,6.0552344,14.347794,18.131504,downsize,risky,1.5990940205891906
instance-e98d2d31-f551-45af-8f67-934c3da41518,9.501666666666667,4.488348,8.282314,12.444752,downsize,moderate,0.890127227274577
instance-e98ec419-92c3-4f60-bfc6-3190a389c17f,6.386666666666667,5.7573895,8.93935,13.672023,downsize,moderate,0.0
instance-e990bebc-9485-4b25-acea-f6c6ed06a976,3.1449999999999996,2.6012394,4.0407763,5.96618,downsize,safe,0.0
instance-e9920ee2-91f2-481e-a360-d30f31f83bd2,7.945,7.297922,8.750102,11.555614,downsize,safe,0.0
instance-e9948ebb-df67-4698-bf2b-0e9716e788a9,7.505,5.6314263,8.269897,9.482403,downsize,safe,0.0
instance-e99cfe21-98f6-44c3-b7f4-e0f613174d58,3.6666666666666665,2.771338,3.1743038,3.8853066,terminate,moderate,0.359424914518992
instance-e99e307a-eed8-4bd8-a87d-2b9b8bde8e7e,2.685,1.549041,2.852502,4.176182,terminate,risky,0.0
instance-e9a0a3c5-ac78-44a3-9bc5-0185fff4c8eb,16.224999999999998,11.55899,15.199626,17.753122,downsize,risky,0.7485230426788315
instance-e9a1782b-bd35-47e4-b2e1-52b14ecade89,1.6566666666666665,1.4808335,2.247285,1.9237511,terminate,safe,0.0
instance-e9a22d28-8b5f-4d9f-be4c-701b0563e04f,4.5,4.249822,4.8799796,5.3193426,downsize,safe,0.0
instance-e9a48cbb-a8c9-4e3f-a814-9d4df2f7ad32,15.538333333333332,8.368933,14.175294,16.68124,downsize,moderate,0.9950187699635816
instance-e9a60a2f-27b8-43fa-9ebf-bc9b2037d46f,1.6033333333333335,1.5176562,2.0851903,1.8151268,terminate,safe,0.0
instance-e9a8eba6-7a6c-4ac0-8212-7118bf60ece1,13.945,6.133596,9.182377,13.1369295,downsize,moderate,3.4767148910522465
instance-e9a9c653-0647-49ed-8a9d-047d2071b795,8.645000000000001,5.5247307,8.682724,14.184611,downsize,moderate,0.0
instance-e9a9d666-2d59-4afb-949d-e6640b0f6c7b,2.59,2.3065178,2.6803987,3.1191115,terminate,moderate,0.0
instance-e9aae59b-690c-42ce-a4a5-7e8d943bb6ac,0.2816666666666667,0.22606003,1.6158414,0.41824073,terminate,safe,0.0
instance-e9ad38c5-6634-49e7-9063-aa197d41aca7,9.433333333333335,5.9884334,8.33307,10.252451,downsize,safe,0.8031923783620213
instance-e9ad7eb0-8d1b-43e8-a0ae-5b6663b08daa,6.083333333333333,2.6635284,5.922075,9.305121,downsize,safe,0.11771873315175353
instance-e9ad9a04-38e6-406e-978f-d1abb61a94a0,15.678333333333335,9.344336,14.849604,17.813599,downsize,risky,0.6049726666768401
instance-e9ae4991-7768-4106-a1a6-510fb33f394b,2.4633333333333334,2.163337,3.357742,3.7059476,terminate,moderate,0.0
instance-e9ae5397-b1dd-4abf-b4f3-d2253898da2f,0.4283333333333334,0.2899854,1.6158414,0.6796217,terminate,safe,0.0
instance-e9af720b-4383-4110-aedb-ce644548cf50,2.66,2.4306834,10.32642,16.456972,downsize,moderate,0.0
instance-e9b0a066-dbee-453f-88f7-ff95f9725d61,1.0599999999999998,0.98275036,1.9374526,1.6566527,terminate,safe,0.0
instance-e9b11ad4-9d10-42ad-ae5f-e23b6423b37c,7.988333333333334,3.6340096,6.78462,9.602957,downsize,safe,0.8787108733495083
instance-e9b14f2a-f8a1-4df0-87db-7bfa401e2012,2.1650000000000005,1.9540623,3.6960886,3.2332907,terminate,moderate,0.0
instance-e9b17d6f-0073-4d80-97bc-9c7c6573015c,7.428333333333334,6.1507993,7.500235,10.69404,downsize,safe,0.0
instance-e9b316eb-4b38-4268-be77-2fe1d438d065,16.56,8.922014,14.785221,17.753143,downsize,risky,1.2955885971069325
instance-e9b39a19-29b0-4b67-a2cf-609494dc7b77,2.1883333333333335,2.0071907,3.206972,3.525266,terminate,moderate,0.0
instance-e9b6d8bc-5c15-4868-bd7b-912096ce1b11,9.326666666666666,4.545418,8.039437,9.925931,downsize,safe,0.9396774420420326
instance-e9b8a4ff-b28f-4e25-a13e-0c40b11462a2,1.9116666666666668,1.8288357,2.2173932,2.4457147,terminate,moderate,0.0
instance-e9b8e897-61ab-4d85-8c73-2983c566d679,3.6633333333333327,2.4918597,4.3620872,6.1316934,downsize,safe,0.0
instance-e9b964dc-9c60-444a-b6c2-8966ee2ba3fc,0.5283333333333333,0.4146969,1.6158414,0.7134347,terminate,safe,0.0
instance-e9b98d94-14e6-4d16-9944-307cd6053fda,3.608333333333333,3.1836853,3.3133109,4.08634,terminate,risky,0.2153664043744402
instance-e9b993ab-b40b-4f73-a37a-c48a4f63487e,4.6066666666666665,5.0863156,6.101577,8.706823,downsize,safe,0.0
instance-e9b9bbbf-d679-4584-b5a9-3b2061b06917,2.478333333333333,2.1652775,5.325751,4.630013,terminate,risky,0.0
instance-e9b9e2c3-c6ce-4b1f-abcd-c4e23e0ca1fe,7.641666666666666,2.0392807,6.0156355,9.913988,downsize,safe,1.1870027586619054
instance-e9ba70f5-8106-49da-8613-59c380ff86ea,8.503333333333334,3.682813,5.53477,8.235775,downsize,safe,2.167051224644979
instance-e9bc6f38-fffa-46ad-8188-4f3287d4839f,14.981666666666664,10.204303,14.035676,15.908943,downsize,moderate,0.6905731848398824
instance-e9bc93e2-48ff-44dc-ac6c-bf465e91878f,10.001666666666667,9.626678,10.045087,13.56442,downsize,moderate,0.0
instance-e9be3a54-e613-467f-b5fa-cf5dc7efd8f5,1.065,0.97707146,1.9374526,1.9190449,terminate,safe,0.0
instance-e9c1e811-853f-42bf-8718-a6c46ab64a02,9.475000000000001,7.595524,9.567088,10.857404,downsize,safe,0.0
instance-e9c48e02-f7f4-42ce-a03e-1edc27fa2c7a,8.565000000000001,2.6629624,6.1894774,10.472971,downsize,safe,1.734131466102601
instance-e9c549e3-dd37-437b-a450-e33faf4a2ac4,8.048333333333334,5.323534,9.080186,12.514084,downsize,moderate,0.0
instance-e9c5caac-4bc5-445f-953d-4af2e60b3924,8.801666666666668,8.568527,10.673289,15.739825,downsize,moderate,0.0
instance-e9c94d10-0964-4c2d-9068-584824664a01,6.611666666666667,5.8366446,12.407387,15.912263,downsize,moderate,0.0
instance-e9c96827-7f08-4a03-bc50-688dd8f75055,3.025,2.6927233,2.9878867,3.5432727,terminate,moderate,0.02709273290634149
instance-e9d1aa06-0bab-4ce2-bcb3-b945b9feaa09,2.9116666666666666,2.570326,2.77229,3.621355,terminate,moderate,0.10174497296015418
instance-e9d1b21f-d0f8-48fa-95cb-248a33d72789,2.9150000000000005,2.4384346,2.755818,3.3702886,terminate,moderate,0.11620294017791782
instance-e9d3a0da-2da4-408b-bd93-1407ba57b1b9,3.1666666666666665,3.1140687,3.3315425,3.7129662,terminate,moderate,0.0
instance-e9d3de75-54e5-4ea1-8701-b3a5c0f2d1b2,8.46,6.091002,9.895247,14.133864,downsize,moderate,0.0
instance-e9d5ea75-4bca-49fc-9d31-6d427c3bd5aa,7.396666666666666,3.498088,6.37427,8.128883,downsize,safe,0.7463495941797885
instance-e9d6a66b-1b97-48c4-b9eb-601d25ca5500,9.718333333333332,7.729914,10.409897,14.553744,downsize,moderate,0.0
instance-e9d7155d-7317-43ff-aeaf-88ccc0df0167,0.34833333333333333,0.27294025,1.6158414,0.7122653,terminate,safe,0.0
instance-e9da21e7-2d2d-40cc-995d-a10d215d2c66,3.386666666666667,2.969252,3.0774946,3.3865478,terminate,moderate,0.22569559313456253
instance-e9da33ec-989e-4dcb-8b8a-67c32d20ffd1,3.19,2.576297,3.684337,3.9497423,terminate,moderate,0.0
instance-e9dbc6ce-15dc-4db7-b8ae-674887323c1d,17.493333333333332,12.995575,16.534855,22.01935,review,n/a,0.6996892644246412
instance-e9dea3e8-b71f-40e4-82aa-4ee5ed651c82,2.2133333333333334,1.7386532,2.4996536,3.2796955,terminate,moderate,0.0
instance-e9e0b0c1-d5ba-48b2-946a-bec5f64d857f,4.296666666666667,3.7474344,3.9699454,4.4048553,terminate,risky,0.2385065022150677
instance-e9e0baf6-8559-427c-a427-f4a8d123445f,0.6816666666666666,0.40692422,1.9308586,3.7691653,terminate,moderate,0.0
instance-e9e0ca6e-ab2f-4479-9395-dd8fb72cbb90,5.44,1.7925845,2.4784038,3.2118118,terminate,moderate,2.161965221118927
instance-e9e0fb28-90b0-474f-851c-61135199df20,2.935,2.8145623,2.9384875,3.1552358,terminate,moderate,0.0
instance-e9e1c71e-22c5-4a1b-9491-d3428a311376,9.628333333333332,6.911534,8.734796,10.661131,downsize,safe,0.6522825669606518
instance-e9e22eda-afb2-4a9d-af40-141dcced1f6c,6.065,3.2596714,9.904495,22.187868,review,n/a,0.0
instance-e9e5c84d-cbbc-4fed-b4e6-6f1aad05abe6,35.29333333333333,23.117775,27.287722,38.6891,review,n/a,5.844096540578203
instance-e9e6670b-0d63-464c-a24f-4e3f010484c8,34.70666666666667,4.827859,30.493868,55.15624,review,n/a,3.0753431185404487
instance-e9e8e971-d1eb-422a-8fc5-d683a7e469ae,16.37333333333333,8.669673,15.611169,25.058567,review,n/a,0.5563800645192449
instance-e9eb0154-baa9-424a-8044-ffa02ae58878,10.200000000000001,8.370923,10.215406,13.721496,downsize,moderate,0.0
instance-e9ec1b2f-1818-4649-8ead-acd71d068281,3.9049999999999994,3.7877014,3.9699454,4.063747,terminate,risky,0.0
instance-e9ed74cf-7477-4ccc-ba19-84b928626a24,2.16,1.9799899,2.4576838,2.653853,terminate,moderate,0.0
instance-e9efa594-8cd7-464e-8ef6-c74c73dbeddd,7.5133333333333345,5.704502,7.759541,10.30431,downsize,safe,0.0
instance-e9f0235b-6a79-437d-94a8-eb6929492cbc,7.763333333333333,5.810087,7.665857,9.455595,downsize,safe,0.07115784142812051
instance-e9f3914a-4b8a-405d-b97c-cf0eb4a59e5f,2.5816666666666666,2.6610956,2.9878867,3.5474615,terminate,moderate,0.0
instance-e9f3a56c-8f99-428c-977e-bc5815c63cf9,4.82,3.02038,4.198172,7.0475297,downsize,safe,0.453934372520447
instance-e9f5312d-2378-4618-b6a9-882a6df54394,3.3866666666666667,2.9079907,3.823344,4.6446486,terminate,risky,0.0
instance-e9f56b7e-28b4-4c66-9e68-6d63bedd8bb6,4.215,3.756678,4.330427,4.789678,terminate,risky,0.0
instance-e9f7ef7d-c4e2-4633-88d3-8a85d2cc46b6,4.468333333333334,3.8566113,4.667599,5.056978,downsize,safe,0.0
instance-e9f8fce6-8e13-4386-ac51-345fc0804f9f,17.486666666666668,13.768406,16.013178,18.39088,downsize,risky,1.0756468203226737
instance-e9fa9f27-a312-4108-bedd-f28abf7bb067,5.286666666666666,12.011254,15.349169,17.57405,downsize,risky,0.0
instance-e9fb05f7-556d-4d13-9048-70a2d052d3a9,13.166666666666666,9.253904,12.80965,14.669825,downsize,moderate,0.26062185923258424
instance-e9fd9d8c-4de2-4a92-a19f-3eac827bddec,11.736666666666666,10.346062,11.537149,13.738503,downsize,moderate,0.14564758326212543
instance-e9fe4a80-7626-4287-940b-b33ac5eb6c39,4.57,3.8917882,4.873913,5.5381513,downsize,safe,0.0
instance-ea034343-f507-4575-88b7-11013205a878,3.651666666666667,3.5064042,3.654022,4.1923923,terminate,risky,0.0
instance-ea037862-c6b5-45dd-af0e-0c6a90c13924,20.105,13.788629,16.048918,19.730558,downsize,risky,2.9609400276184084
instance-ea0663a4-33d2-4487-b9f4-031da71b79fc,9.040000000000001,7.763674,12.801484,23.110834,review,n/a,0.0
instance-ea06b628-6f0f-4e3b-a3a5-1774ade2babe,8.450000000000001,6.2318034,8.196664,10.954881,downsize,safe,0.184935384750367
instance-ea06c510-a7e8-4072-b365-69d43a739b7a,1.8133333333333332,1.8405883,2.2173932,2.2416103,terminate,moderate,0.0
